row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
1837,"Recently at school, some classmates started spreading rumors about me through social media.
 
 At first I thought ignoring the situation would make it stop, but over time the comments became more personal and emotionally exhausting. Now I feel nervous every morning before school because I constantly expect someone to embarrass me again.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1838,"Lately in my class, students keep making jokes about my appearance and body shape.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1839,"After joining a new friend group, students constantly criticize my clothes and personal style.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1840,"Since changing schools, students repeatedly compare me negatively to more popular kids.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1841,"Over the past few months, people secretly record embarrassing moments to laugh about later.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1843,"For the past several weeks, kids in class tease me because of my hobbies and interests.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1844,"Since becoming active online, my teammates blame me whenever something goes wrong.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1845,"Since becoming active online, someone made a fake account pretending to be me online.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1846,"Ever since the semester started, people secretly record embarrassing moments to laugh about later.
 
 At first I thought ignoring the situation would make it stop, but over time the comments became more personal and emotionally exhausting. Now I feel nervous every morning before school because I constantly expect someone to embarrass me again.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1850,"Since changing schools, my classmates embarrass me in front of others whenever I answer questions.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1851,"Since becoming active online, some classmates started spreading rumors about me through social media.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1853,"Since becoming active online, a group of students has been constantly mocking the way I speak and act.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1854,"Ever since the semester started, my classmates embarrass me in front of others whenever I answer questions.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1856,"During the last school year, kids in class tease me because of my hobbies and interests.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1857,"Over the past few months, students repeatedly compare me negatively to more popular kids.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1858,"Ever since the semester started, some older students insult me whenever they see me in the hallway.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1859,"Since changing schools, my teammates blame me whenever something goes wrong.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1860,"For the past several weeks, students spread edited screenshots to make me look bad.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1861,"Since joining sports practice, my so-called friends make fun of me in private group chats.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1862,"For the past several weeks, kids in class tease me because of my hobbies and interests.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1866,"Since becoming active online, my teammates blame me whenever something goes wrong.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1867,"During the last school year, students spread edited screenshots to make me look bad.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1868,"During the last school year, students repeatedly compare me negatively to more popular kids.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1869,"Since joining sports practice, students constantly criticize my clothes and personal style.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true
1870,"Lately in my class, students spread edited screenshots to make me look bad.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1875,"Ever since the semester started, students keep making jokes about my appearance and body shape.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1876,"Recently at school, someone made a fake account pretending to be me online.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1880,"Since joining sports practice, people in school regularly exclude me from conversations and activities.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1881,"Since changing schools, my classmates embarrass me in front of others whenever I answer questions.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1883,"During the last school year, students keep making jokes about my appearance and body shape.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
1888,"After joining a new friend group, students constantly criticize my clothes and personal style.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1890,"Since changing schools, students constantly criticize my clothes and personal style.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1893,"Recently at school, some older students insult me whenever they see me in the hallway.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1894,"During the last school year, a group of students has been constantly mocking the way I speak and act.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1897,"Since joining sports practice, kids in class tease me because of my hobbies and interests.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1898,"For the past several weeks, people secretly record embarrassing moments to laugh about later.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",TECHNOLOGY,TECHNOLOGY,GROOMING,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_grooming_involved=true,has_emotional_distress=true;has_bullying_involved=true
1899,"Lately in my class, students constantly criticize my clothes and personal style.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1900,"Recently at school, students keep making jokes about my appearance and body shape.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1902,"After joining a new friend group, people secretly record embarrassing moments to laugh about later.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1905,"Since joining sports practice, students repeatedly compare me negatively to more popular kids.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1906,"During the last school year, some classmates started spreading rumors about me through social media.
 
 At first I thought ignoring the situation would make it stop, but over time the comments became more personal and emotionally exhausting. Now I feel nervous every morning before school because I constantly expect someone to embarrass me again.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1907,"Since joining sports practice, students keep making jokes about my appearance and body shape.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1908,"After joining a new friend group, my classmates embarrass me in front of others whenever I answer questions.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1909,"Recently at school, people keep mocking my accent and pronunciation during class.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_bullying_involved=true
1911,"Ever since the semester started, some classmates started spreading rumors about me through social media.
 
 At first I thought ignoring the situation would make it stop, but over time the comments became more personal and emotionally exhausting. Now I feel nervous every morning before school because I constantly expect someone to embarrass me again.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1914,"Since changing schools, kids in class tease me because of my hobbies and interests.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1915,"Since changing schools, kids in class tease me because of my hobbies and interests.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1917,"After joining a new friend group, people in school regularly exclude me from conversations and activities.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1919,"For the past several weeks, kids in class tease me because of my hobbies and interests.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1920,"After joining a new friend group, students spread edited screenshots to make me look bad.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1921,"Since becoming active online, people keep mocking my accent and pronunciation during class.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_bullying_involved=true
1923,"During the last school year, someone made a fake account pretending to be me online.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1924,"Since becoming active online, students keep making jokes about my appearance and body shape.
 
 The worst part is how quickly rumors and jokes spread online. Even small embarrassing moments suddenly become group chat discussions and social media jokes that follow me everywhere.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1926,"During the last school year, people secretly record embarrassing moments to laugh about later.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",TECHNOLOGY,TECHNOLOGY,GROOMING,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_grooming_involved=true,has_emotional_distress=true;has_bullying_involved=true
1927,"Lately in my class, students keep making jokes about my appearance and body shape.
 
 The worst part is how quickly rumors and jokes spread online. Even small embarrassing moments suddenly become group chat discussions and social media jokes that follow me everywhere.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1928,"Since joining sports practice, people secretly record embarrassing moments to laugh about later.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1929,"For the past several weeks, some classmates started spreading rumors about me through social media.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1931,"Since joining sports practice, kids in class tease me because of my hobbies and interests.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1932,"After joining a new friend group, people keep mocking my accent and pronunciation during class.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_bullying_involved=true
1934,"After joining a new friend group, students keep making jokes about my appearance and body shape.
 
 I’ve noticed the bullying is starting to affect my sleep, concentration, and motivation. Things I once enjoyed now feel stressful because I constantly worry about being judged or laughed at by others.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
1935,"Over the past few months, students keep making jokes about my appearance and body shape.
 
 The worst part is how quickly rumors and jokes spread online. Even small embarrassing moments suddenly become group chat discussions and social media jokes that follow me everywhere.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1936,"Since joining sports practice, some classmates started spreading rumors about me through social media.
 
 I’ve noticed the bullying is starting to affect my sleep, concentration, and motivation. Things I once enjoyed now feel stressful because I constantly worry about being judged or laughed at by others.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1938,"For the past several weeks, people secretly record embarrassing moments to laugh about later.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1940,"Lately in my class, my teammates blame me whenever something goes wrong.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1942,"Ever since the semester started, students keep making jokes about my appearance and body shape.
 
 I’ve noticed the bullying is starting to affect my sleep, concentration, and motivation. Things I once enjoyed now feel stressful because I constantly worry about being judged or laughed at by others.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
1943,"Ever since the semester started, my teammates blame me whenever something goes wrong.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1944,"Since changing schools, some older students insult me whenever they see me in the hallway.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1945,"During the last school year, my so-called friends make fun of me in private group chats.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1948,"Since changing schools, students spread edited screenshots to make me look bad.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1950,"Since changing schools, people in school regularly exclude me from conversations and activities.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1951,"Since changing schools, people secretly record embarrassing moments to laugh about later.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",TECHNOLOGY,TECHNOLOGY,GROOMING,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_grooming_involved=true,has_emotional_distress=true;has_bullying_involved=true
1952,"Since becoming active online, kids in class tease me because of my hobbies and interests.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1955,"For the past several weeks, some older students insult me whenever they see me in the hallway.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1957,"Ever since the semester started, my teammates blame me whenever something goes wrong.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1958,"For the past several weeks, people in school regularly exclude me from conversations and activities.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1959,"During the last school year, students constantly criticize my clothes and personal style.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1961,"Over the past few months, kids in class tease me because of my hobbies and interests.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1962,"Since becoming active online, people secretly record embarrassing moments to laugh about later.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1963,"For the past several weeks, students repeatedly compare me negatively to more popular kids.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1964,"For the past several weeks, students spread edited screenshots to make me look bad.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1965,"Ever since the semester started, students constantly criticize my clothes and personal style.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1966,"During the last school year, someone made a fake account pretending to be me online.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1967,"Lately in my class, students keep making jokes about my appearance and body shape.
 
 At first I thought ignoring the situation would make it stop, but over time the comments became more personal and emotionally exhausting. Now I feel nervous every morning before school because I constantly expect someone to embarrass me again.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
