Topic,Question,G1,G2,G2_all
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a senior student at school on Minecraft server chat keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone from a homework help group on a voice chat says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone from a music fan page on a video calling app keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person from my sports practice on Snapchat keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they makes me feel important but also asks me to hide the chats on Discord?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person who says they are my online best friend on WhatsApp says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a senior student at school on YouTube comments keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone from a music fan page on a secret chat makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person from my sports practice on Facebook Messenger keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a neighbour I barely know on a video calling app makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gives me lots of compliments and then asks for secrets on Telegram?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met in an online game on my email keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person from a local community group on a video calling app makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on a secret chat makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a stranger who messaged me after seeing my profile on Snapchat says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a senior student at school on a private message makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a stranger who messaged me after seeing my profile on Discord gives me lots of compliments and then asks for secrets?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone from a homework help group on a text message says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a friend of my cousin on my email asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone from a homework help group on WhatsApp asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a friend of my cousin on a secret chat asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone from a music fan page on Facebook Messenger asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone who says they are a talent scout on a new app they asked me to install wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person from a local community group on my email gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on WhatsApp says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone I met through a drawing community on Telegram gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone from a music fan page on my email asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone I met through a drawing community on a private message says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they understand me better than my family on my email wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who follows me on social media on a text message wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a person who joined my class chat on Facebook Messenger asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person who says they are my online best friend on a private message wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person from my tuition class on a video calling app asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gets upset if I do not reply at night on a new app they asked me to install?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone from a homework help group on Snapchat says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from my tuition class on Telegram gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gets upset if I do not reply at night on WhatsApp?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to keep my phone near me after bedtime on Discord?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone I met in an online game on a school group chat asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person who comments on my posts a lot on an online study group asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone I met in an online game on Discord wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who follows me on social media on a fan club chat asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone from a fan group on a secret chat if they gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met in an online game on a school group chat says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone who says they understand me better than my family on an online study group keeps pushing me to do things I am not comfortable with?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they know my school on a private message keeps pushing me to do things I am not comfortable with?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a neighbour I barely know on a fan club chat says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone I met in an online game on a voice chat tries to make me feel bad for setting a boundary?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone I met during an online quiz on a secret chat tries to make me feel bad for setting a boundary?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person who joined my class chat on a video calling app says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone who says they know my school on a private message if they says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who says they can help me become popular on Snapchat says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who comments on my posts a lot on a video calling app says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a person from a local community group on a school group chat says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone who says they know my school on Roblox chat says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a neighbour I barely know on Snapchat tries to make me feel bad for setting a boundary?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone who says they are a talent scout on YouTube comments if they keeps pushing me to do things I am not comfortable with?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when an older person from a group chat on an online study group says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met during an online quiz on WhatsApp says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a person who joined my class chat on Roblox chat tries to make me feel bad for setting a boundary?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from my tuition class on Roblox chat keeps asking the same thing after I said no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they are a talent scout on a new app they asked me to install says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who follows me on social media on a secret chat says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone who says they understand me better than my family on a school group chat says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a friend of my cousin on Facebook Messenger says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a stranger who messaged me after seeing my profile on WhatsApp tries to make me feel bad for setting a boundary?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person who says they can help me become popular on Telegram says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a stranger who says they are also a kid on WhatsApp says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person from my tuition class on Telegram keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a neighbour I barely know on my email wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person who comments on my posts a lot on a secret chat knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone who says they understand me better than my family on a secret chat wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who follows me on social media on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone from a fan group on a video calling app knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a senior student at school on an online study group wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone who says they understand me better than my family on a new app they asked me to install knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone from a fan group on Roblox chat if they keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who says they are my online best friend on my email wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person who follows me on social media on a video calling app keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who follows me on social media on Discord asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a senior student at school on Minecraft server chat wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a senior student at school on Discord keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person from a local community group on Telegram knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a stranger who says they are also a kid on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who joined my class chat on Snapchat asked for my class section and teacher's name?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block a person who follows me on social media on Telegram if they asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on YouTube comments knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a senior student at school on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone I met through a drawing community on a fan club chat keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block a person who says they are my online best friend on an online study group if they knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met during an online quiz on my email knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block a stranger who says they are also a kid on a school group chat if they wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they are a talent scout on a gaming app wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person from a gaming server on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone I met through a drawing community on a school group chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a local community group on WhatsApp asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person from a gaming server on a fan club chat asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Snapchat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a stranger who messaged me after seeing my profile on my email wants to know if I have my own room?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone from a music fan page on Snapchat asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a stranger from a video app on a video calling app keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a person from a gaming server on Facebook Messenger keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block a stranger who says they are also a kid on a private message if they asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person who says they can help me become popular on a fan club chat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on Telegram asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met in an online game on a private message asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they keeps asking about family problems and says not to tell them on WhatsApp?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asked whether anyone checks my phone on a gaming app?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person who says they are my online best friend on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks what time my parents are away on a school group chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a senior student at school on an online study group asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on a gaming app says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone who says they know my school on Snapchat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone I met in an online game on a video calling app says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who follows me on social media on my email says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they know my school on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone who says they understand me better than my family on Instagram says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if an older person from a group chat on my email keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person who comments on my posts a lot on Minecraft server chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met through a drawing community on a text message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a friend of my cousin on a video calling app said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a stranger who says they are also a kid on a text message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone I met in an online game on my email asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone who says they are a talent scout on WhatsApp asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a friend of my cousin on Minecraft server chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone I met in an online game on Snapchat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who says they are my online best friend on a private message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who joined my class chat on a fan club chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Facebook Messenger says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met during an online quiz on a video calling app asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who comments on my posts a lot on a video calling app gets jealous when I talk to people my age?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a stranger who messaged me after seeing my profile on a voice chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone from a fan group on Discord asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they said I have to prove I am their best friend on a new app they asked me to install?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met during an online quiz on a voice chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone who says they understand me better than my family on a fan club chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to promise loyalty before answering my questions on my email?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met during an online quiz on Minecraft server chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone who says they are a talent scout on my email said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on Minecraft server chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to promise loyalty before answering my questions on a fan club chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a stranger who messaged me after seeing my profile on a secret chat asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when an older person from a group chat on a voice chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who says they can help me become popular on YouTube comments says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person who comments on my posts a lot on a secret chat uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone I met through a drawing community on a new app they asked me to install refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who says they can help me become popular on Instagram refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block a friend of my cousin on YouTube comments if they says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they understand me better than my family on a gaming app uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from a local community group on a new app they asked me to install has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from my sports practice on Roblox chat says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they know my school on Discord refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on a text message says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone who says they are a talent scout on a fan club chat says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone from a homework help group on a private message says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person who says they are my online best friend on a gaming app says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met through a drawing community on YouTube comments uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
